Reward
-145.70095328528473
-137.0329994939496
-346.5378021457068
-196.1467195252963
-92.13210671525118
-114.9624742121405
-90.16861817555315
-155.87223692107167
-21.36735784997697
-152.71664933359557
-137.61001216481117
-91.55130690687395
-113.35864637298567
-208.8985942352266
-137.98944005266264
-73.50677425238686
-189.41324775276965
-109.13868699151276
-126.36837828305063
-108.07539416848059
-110.20472879451353
-421.2133285228014
-83.18713977783071
-132.0412257573739
-116.91363404807275
-110.71881710383352
-132.94440378016617
-192.26500920445497
-90.99185056461917
-121.09835790353338
-127.71897483479094
-145.84383428628308
-114.37177665246044
-94.36309230583048
-86.41995285775387
-141.99588260496125
-124.74947252902513
-120.61768385070533
-101.64011438101612
-196.66710860020135
-117.15822207921752
-134.75971809738542
-194.59299386107193
-129.76227025112775
-91.60563530380075
-133.8999267116144
-125.36995044774943
-115.74665175547914
-118.37271422825836
-147.12402356380602
-100.39777555297945
-106.43496208308015
-173.77314719246132
-130.61583765760992
-111.79048761311427
-102.83574858229032
-120.0182053968257
-120.34131920134939
-132.96725921823236
-166.88255992363474
-118.12632674719465
-182.3605136895012
-144.8680563150775
-127.37391485141708
-81.93695642875159
-145.23552429657377
-73.56837880605656
-123.17604216878385
-101.89583331936525
-86.51702953596208
-250.20227374694542
-734.6561407587143
-163.28068047723687
-143.99414340371237
-664.9637065322156
-163.31544231110587
-170.56038682092753
-6.211969688077403
-135.8225929866051
-147.7217980083253
-104.63166789752694
-136.40304795670974
-145.315850643966
-483.23253853454133
-350.6189122043601
-274.38723465009735
-345.5922351612564
-552.2962460767362
-540.1998686281611
-446.47153726328327
-458.38640725281414
-259.6478569094292
-189.32115256692015
-171.0458408106478
-369.0019261836537
-117.05140208361584
-161.54440640249905
-808.3085926031339
-1100.782696402839
-159.57154731489476
-206.40631588519835
-240.71605061204826
-224.94496027842882
-224.39409503250232
-240.2577716606447
-320.8450721502874
-173.5803202399166
-341.0577799572907
-245.53036752470754
-253.2703399617368
-476.23027420375985
-438.00923966997544
-444.82627536542174
-404.329190694169
-324.0716652991541
-388.2301901241263
-546.7991358051258
-642.4978272283056
-563.6391912751419
-627.9211199571754
-502.51114723775464
-462.47306412664403
-444.78761623137467
-378.1173321913188
-450.3092127164857
-451.7750383129559
-435.7276235964664
-438.4497895971449
-379.19172238102936
-469.8029907539709
-448.68510220785635
-436.4478340080616
-414.200686213646
-410.1268629483728
-402.63484386761394
-441.11326168348336
-322.1851010345704
-348.99795129169
-358.78539123371905
-455.75228265021076
-395.97009391626784
-366.82119555351596
-273.1881027007119
-314.9772709248908
-420.5617079393891
-364.9920354907578
-380.3995830390365
-393.2235562173228
-432.39262325600924
-220.31974581646017
-452.11316336980934
-317.42278673981616
-405.22717224047426
-385.1876114202808
-98.51765832847273
-362.5676332081831
-330.7610339722456
-255.97004321478292
-443.0377311865067
-259.7875883297099
-324.47915747307263
-102.52515643901182
-102.15687881050287
-75.48357603093676
-78.94869409173326
-97.55918913054366
-60.87913378168956
-115.70547317526906
-92.20321016720244
-67.68973941070655
-107.75256585716491
-103.60532183885456
-80.31072476350357
-61.41293061228661
-100.32206549009825
-82.98841040305103
-96.25840661972991
-110.61345965730114
-121.96715070832596
-97.48420007346719
-65.2992276659038
-115.73930788040988
-43.28591466154127
-53.43341289406707
-99.17425388071729
-59.17780934513042
-95.88527974134286
-76.13873336438101
-60.41658788117395
-27.376876057053895
-42.557387695666506
-69.96191248614967
-48.38744950767805
-60.13499750051186
202.16291684562583
-20.396966536421818
204.44016321949448
130.43184493398834
-307.6453732559144
111.42383576879676
-49.23987610560542
-39.98603844134481
-45.73667337825527
-64.14313352104817
-89.32132873177258
-33.300270973000856
-39.06197450879913
-33.56898415542839
-93.04834101814549
-67.62079841087865
-44.6002296664367
-51.61341595450017
-43.55421079541545
